ontologyFile,module,className,chineseName,propertyName,propertyType,physicalDescription,matchingSwaggerSchemas,reason
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,productLine,Navigation,物理字段 ProductLineId → A_ProductLine,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,name,String,物理字段 PDALimitsName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,spec,Navigation,物理字段 SpecId → Spec,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,referenceSpec,Navigation,物理字段 ReferenceSpecId → Spec,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,processSpec,Navigation,物理字段 ProcessSpecId → A_ProcessSpec,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,workCenter,Navigation,物理字段 WorkCenterId → WorkCenter,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,owner,Navigation,物理字段 OwnerId → Owner,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,product,Navigation,物理字段 ProductId → Product,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,failureAction,String,物理字段 FailureAction,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,failureEmailGroup,Navigation,物理字段 FailureEmailGroupId → A_EmailGroup,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,owner,Navigation,物理字段 OwnerId → Owner,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,product,Navigation,物理字段 ProductId → Product,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,name,String,物理字段 ProcessSpecBinsName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,testProgramName,String,物理字段 TestProgramName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,testProgramMajorRevision,String,物理字段 TestProgramMajorRevision,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,testProgramMinorRevision,String,物理字段 TestProgramMinorRevision,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,spec,Navigation,物理字段 SpecId → Spec,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,processSpec,Navigation,物理字段 ProcessSpecId → A_ProcessSpec,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ProcessSpecBins,工艺规格Bin,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_RejectCategory,拒收类别,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_RejectCategory,拒收类别,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_RejectCategory,拒收类别,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_RejectCategory,拒收类别,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_RejectCategory,拒收类别,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_RejectCategory,拒收类别,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_RejectCategory,拒收类别,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_RejectCategory,拒收类别,name,String,物理字段 RejectCategoryName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ResortNoteCode,重分选备注代码,name,String,物理字段 ResortNoteCodeName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ResortNoteCode,重分选备注代码,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ResortNoteCode,重分选备注代码,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ResortNoteCode,重分选备注代码,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ResortNoteCode,重分选备注代码,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ResortNoteCode,重分选备注代码,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ResortNoteCode,重分选备注代码,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_ResortNoteCode,重分选备注代码,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortNoteCode,分选备注代码,name,String,物理字段 SortNoteCodeName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortNoteCode,分选备注代码,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortNoteCode,分选备注代码,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortNoteCode,分选备注代码,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortNoteCode,分选备注代码,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortNoteCode,分选备注代码,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortNoteCode,分选备注代码,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortNoteCode,分选备注代码,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCLotCheck,IQC批次检查,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCLotCheck,IQC批次检查,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCLotCheck,IQC批次检查,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCLotCheck,IQC批次检查,name,String,物理字段 SortIQCLotCheckName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCLotCheck,IQC批次检查,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCLotCheck,IQC批次检查,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCLotCheck,IQC批次检查,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCLotCheck,IQC批次检查,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCWaferCheck,IQC晶圆检查,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCWaferCheck,IQC晶圆检查,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCWaferCheck,IQC晶圆检查,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCWaferCheck,IQC晶圆检查,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCWaferCheck,IQC晶圆检查,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCWaferCheck,IQC晶圆检查,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCWaferCheck,IQC晶圆检查,name,String,物理字段 SortIQCWaferCheckName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortIQCWaferCheck,IQC晶圆检查,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortSQAFailure,SQA失败配置,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortSQAFailure,SQA失败配置,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortSQAFailure,SQA失败配置,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortSQAFailure,SQA失败配置,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortSQAFailure,SQA失败配置,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortSQAFailure,SQA失败配置,name,String,物理字段 SortSQAFailureName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortSQAFailure,SQA失败配置,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_SortSQAFailure,SQA失败配置,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_TestIQCOption,IQC测试选项,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_TestIQCOption,IQC测试选项,autoSelectLotsAlert,Boolean,物理字段 AutoSelectLotsAlert,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_TestIQCOption,IQC测试选项,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_TestIQCOption,IQC测试选项,incomingSolderabilityTestType,String,物理字段 IncomingSolderabilityTestType,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_TestIQCOption,IQC测试选项,vmTestType,String,物理字段 VMTestType,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_TestIQCOption,IQC测试选项,incomingSolderabilityRequired,Boolean,物理字段 IncomingSolderabilityRequired,,no_matching_swagger_schema
